experiment_id,run_name,seed,method_or_arm,metric,step,wandb_value,local_value,absolute_error,exact_within_1e-9,wandb_source_csv,local_metrics_path
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4260,0.00040000000000000002,0.00040000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4280,0.00040000000000000002,0.00040000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4300,0.00040000000000000002,0.00040000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4320,0.00040000000000000002,0.00040000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4340,0.00040000000000000002,0.00040000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4360,0.00040000000000000002,0.00040000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4380,0.00040000000000000002,0.00040000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4400,0.00040000000000000002,0.00040000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4420,0.00039555555555555557,0.00039555555555555557,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4440,0.00039111111111111112,0.00039111111111111112,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4460,0.00038666666666666667,0.00038666666666666667,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4480,0.00038222222222222227,0.00038222222222222227,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4500,0.00037777777777777777,0.00037777777777777777,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4520,0.00037333333333333337,0.00037333333333333337,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4540,0.00036888888888888892,0.00036888888888888892,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4560,0.00036444444444444447,0.00036444444444444447,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4580,0.00036000000000000002,0.00036000000000000002,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4600,0.00035555555555555557,0.00035555555555555557,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4620,0.00035111111111111112,0.00035111111111111112,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4640,0.00034666666666666667,0.00034666666666666667,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4660,0.00034222222222222222,0.00034222222222222222,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4680,0.00033777777777777777,0.00033777777777777777,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4700,0.00033333333333333338,0.00033333333333333338,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4720,0.00032888888888888887,0.00032888888888888887,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4740,0.00032444444444444448,0.00032444444444444448,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4760,0.00032000000000000003,0.00032000000000000003,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4780,0.00031555555555555558,0.00031555555555555558,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4800,0.00031111111111111113,0.00031111111111111113,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4820,0.00030666666666666668,0.00030666666666666668,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4840,0.00030222222222222223,0.00030222222222222223,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4860,0.00029777777777777778,0.00029777777777777778,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4880,0.00029333333333333333,0.00029333333333333333,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4900,0.00028888888888888888,0.00028888888888888888,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4920,0.00028444444444444448,0.00028444444444444448,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4940,0.00027999999999999998,0.00027999999999999998,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4960,0.00027555555555555558,0.00027555555555555558,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,4980,0.00027111111111111113,0.00027111111111111113,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5000,0.00026666666666666668,0.00026666666666666668,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5020,0.00026222222222222223,0.00026222222222222223,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5040,0.00025777777777777783,0.00025777777777777783,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5060,0.00025333333333333333,0.00025333333333333333,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5080,0.00024888888888888888,0.00024888888888888888,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5100,0.00024444444444444448,0.00024444444444444448,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5120,0.00024000000000000001,0.00024000000000000001,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5140,0.00023555555555555558,0.00023555555555555558,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5160,0.00023111111111111111,0.00023111111111111111,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5180,0.00022666666666666668,0.00022666666666666668,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5200,0.00022222222222222223,0.00022222222222222223,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5220,0.00021777777777777778,0.00021777777777777778,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5240,0.00021333333333333333,0.00021333333333333333,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5260,0.00020888888888888891,0.00020888888888888891,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5280,0.00020444444444444443,0.00020444444444444443,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5300,0.00020000000000000001,0.00020000000000000001,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5320,0.00019555555555555556,0.00019555555555555556,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5340,0.00019111111111111114,0.00019111111111111114,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5360,0.00018666666666666669,0.00018666666666666669,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5380,0.00018222222222222224,0.00018222222222222224,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5400,0.00017777777777777779,0.00017777777777777779,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5420,0.00017333333333333334,0.00017333333333333334,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5440,0.00016888888888888889,0.00016888888888888889,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5460,0.00016444444444444444,0.00016444444444444444,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5480,0.00016000000000000001,0.00016000000000000001,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5500,0.00015555555555555556,0.00015555555555555556,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5520,0.00015111111111111111,0.00015111111111111111,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5540,0.00014666666666666666,0.00014666666666666666,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5560,0.00014222222222222224,0.00014222222222222224,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5580,0.00013777777777777779,0.00013777777777777779,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5600,0.00013333333333333334,0.00013333333333333334,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5620,0.00012888888888888892,0.00012888888888888892,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5640,0.00012444444444444444,0.00012444444444444444,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5660,0.00012,0.00012,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5680,0.00011555555555555555,0.00011555555555555555,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5700,0.00011111111111111112,0.00011111111111111112,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
55_r1_fresh_seed_baseline_fairness,ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000,2027,none,lr/matrix,5720,0.00010666666666666667,0.00010666666666666667,0,true,wandb_export_2026-08-20T12_58_09.689+08_00.csv,formal/core/seed2027/20260817T052322+0000_formal_seed2027/ex55_r1_fresh_seed_none_seed2027_20260817T052322+0000/r1_metrics.csv
