checkpoint_cell,data_replica,optimizer_step,contrast,left,right,left_normalized_loss,right_normalized_loss,normalized_loss_delta,negative_delta_means
late_muon,2,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0276579873301552,1.031085353848187,-0.0034273665180317714,left arm is better
late_muon,2,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0277826873684235,1.0305746851384179,-0.002791997769994392,left arm is better
late_muon,2,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0271489224793993,1.0292906356125346,-0.002141713133135381,left arm is better
late_newton_full,0,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,left arm is better
late_newton_full,0,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0103356812000766,1.0103356812000766,0.0,left arm is better
late_newton_full,0,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.016943527177031,1.0170998738184986,-0.00015634664146757515,left arm is better
late_newton_full,0,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0248088674310103,1.028690328832033,-0.0038814614010227455,left arm is better
late_newton_full,0,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.027565177106179,1.0316357107251075,-0.004070533618928618,left arm is better
late_newton_full,0,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0303639740211732,1.0344299468629454,-0.004065972841772236,left arm is better
late_newton_full,0,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0319396025082674,1.03527657112772,-0.0033369686194526516,left arm is better
late_newton_full,0,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.033490346755087,1.0361567211052762,-0.002666374350189127,left arm is better
late_newton_full,0,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0341289355706211,1.0361694432731337,-0.0020405077025125173,left arm is better
late_newton_full,1,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,left arm is better
late_newton_full,1,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0096539782596392,1.0096539782596392,0.0,left arm is better
late_newton_full,1,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0169045483859533,1.017303108191224,-0.000398559805270704,left arm is better
late_newton_full,1,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0256872455265218,1.0306334450057433,-0.00494619947922148,left arm is better
late_newton_full,1,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0278446924303022,1.033132936602949,-0.005288244172646728,left arm is better
late_newton_full,1,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0302721991670278,1.0354346641774106,-0.005162465010382755,left arm is better
late_newton_full,1,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0312805313757598,1.0357125754908185,-0.004432044115058709,left arm is better
late_newton_full,1,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0329610591445026,1.0366354742636243,-0.003674415119121699,left arm is better
late_newton_full,1,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0329628471054002,1.0356395800437443,-0.0026767329383441396,left arm is better
late_newton_full,2,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,left arm is better
late_newton_full,2,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.010465913804,1.010465913804,0.0,left arm is better
late_newton_full,2,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0174655431728536,1.0176344333200038,-0.00016889014715015804,left arm is better
late_newton_full,2,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0246470911289831,1.0284979143705373,-0.0038508232415541688,left arm is better
late_newton_full,2,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0269861357414793,1.0309315150852951,-0.00394537934381578,left arm is better
late_newton_full,2,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0297983605106862,1.0338369371623946,-0.00403857665170837,left arm is better
late_newton_full,2,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0311898458735533,1.034534957822623,-0.0033451119490697234,left arm is better
late_newton_full,2,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0314379457395042,1.0339518751801902,-0.002513929440685958,left arm is better
late_newton_full,2,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.031231169208185,1.0330833657912009,-0.0018521965830158305,left arm is better
early_muon,0,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
early_muon,0,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9913799182348624,0.9913799182348624,0.0,left arm is better
early_muon,0,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9907523325629091,0.9907523325629091,0.0,left arm is better
early_muon,0,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9951856395163088,0.9951856395163088,0.0,left arm is better
early_muon,0,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9947429529506019,0.994544832236098,0.0001981207145038688,left arm is better
early_muon,0,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9980190640674386,0.9956038491559597,0.0024152149114788912,left arm is better
early_muon,0,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9965350571959993,0.994158083243788,0.0023769739522113698,left arm is better
early_muon,0,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9945394079865565,0.9920797142288371,0.0024596937577193723,left arm is better
early_muon,0,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9926634312826235,0.9907071078823567,0.0019563234002667462,left arm is better
early_muon,1,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
early_muon,1,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9948564689883631,0.9948564689883631,0.0,left arm is better
early_muon,1,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9947245203225948,0.9947245203225948,0.0,left arm is better
early_muon,1,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9997552382253484,0.9997552382253484,0.0,left arm is better
early_muon,1,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9994854735453593,0.9992526464908555,0.00023282705450378138,left arm is better
early_muon,1,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.002506557928698,0.9998837864959909,0.0026227714327071716,left arm is better
early_muon,1,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0006545427245312,0.9981547855860851,0.0024997571384461903,left arm is better
early_muon,1,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9994232663168794,0.9970825276563804,0.0023407386604989977,left arm is better
early_muon,1,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9965330638086812,0.9946632465359141,0.001869817272767138,left arm is better
early_muon,2,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
early_muon,2,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9926815785011898,0.9926815785011898,0.0,left arm is better
early_muon,2,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9926937424591106,0.9926937424591106,0.0,left arm is better
early_muon,2,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9966920829962479,0.9966920829962479,0.0,left arm is better
early_muon,2,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9959572168456546,0.9957943285376306,0.00016288830802402288,left arm is better
early_muon,2,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9976655394052776,0.9951802185503077,0.0024853208549698858,left arm is better
early_muon,2,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9954862202403503,0.9932968437247398,0.002189376515610464,left arm is better
early_muon,2,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.994368563168147,0.992053129993636,0.0023154331745109946,left arm is better
early_muon,2,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9899425813617585,0.9880418779927839,0.0019007033689746322,left arm is better
early_newton_full,0,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
early_newton_full,0,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9935981812548803,0.9935981812548803,0.0,left arm is better
early_newton_full,0,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.994615303434093,0.994615303434093,0.0,left arm is better
early_newton_full,0,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.000408628173354,1.000408628173354,0.0,left arm is better
early_newton_full,0,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9998141240966478,0.999579147616707,0.00023497647994086268,left arm is better
early_newton_full,0,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0038422050084217,1.0010099913900814,0.0028322136183402957,left arm is better
early_newton_full,0,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0021904425965362,0.9995815245464172,0.00260891805011898,left arm is better
early_newton_full,0,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0011964785039305,0.9984781537748564,0.002718324729074073,left arm is better
early_newton_full,0,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9985472205610124,0.9963264211764606,0.002220799384551775,left arm is better
early_newton_full,1,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
early_newton_full,1,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9976109256677512,0.9976109256677512,0.0,left arm is better
early_newton_full,1,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9979587778787872,0.9979587778787872,0.0,left arm is better
early_newton_full,1,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0044605792729842,1.0044605792729842,0.0,left arm is better
early_newton_full,1,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0047179165366806,1.0044599789527735,0.00025793758390713073,left arm is better
early_newton_full,1,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0088363799917544,1.0055375537311602,0.00329882626059419,left arm is better
early_newton_full,1,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0075184103200647,1.0044985995530016,0.003019810767063147,left arm is better
early_newton_full,1,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0064912624393851,1.0032291224138956,0.003262140025489524,left arm is better
early_newton_full,1,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0028750668940145,1.0004016809232712,0.0024733859707433137,left arm is better
early_newton_full,2,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
early_newton_full,2,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9948354998569676,0.9948354998569676,0.0,left arm is better
early_newton_full,2,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9962256774304098,0.9962256774304098,0.0,left arm is better
early_newton_full,2,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.001763826987916,1.001763826987916,0.0,left arm is better
early_newton_full,2,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0012900515264043,1.0010347266984911,0.00025532482791312816,left arm is better
early_newton_full,2,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0047326426658147,1.0016765830531247,0.003056059612690065,left arm is better
early_newton_full,2,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0037710509220354,1.0008471522386897,0.002923898683345749,left arm is better
early_newton_full,2,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0030138008317755,1.0001470196619884,0.0028667811697871137,left arm is better
early_newton_full,2,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,0.9990587878941134,0.9965774477018619,0.0024813401922515466,left arm is better
late_muon,0,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
late_muon,0,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0088011852118253,1.0088011852118253,0.0,left arm is better
late_muon,0,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0147357537161297,1.0147357537161297,0.0,left arm is better
late_muon,0,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.021476786457566,1.021476786457566,0.0,left arm is better
late_muon,0,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.024937855452163,1.024877968699137,5.988675302615043e-05,left arm is better
late_muon,0,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0292255382482483,1.0275377111941266,0.0016878270541216267,left arm is better
late_muon,0,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0309181819312996,1.029189574085573,0.001728607845726593,left arm is better
late_muon,0,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0320485644639554,1.0299472298162176,0.0021013346477378736,left arm is better
late_muon,0,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0320755375859618,1.0303460466915981,0.0017294908943636944,left arm is better
late_muon,1,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
late_muon,1,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0083653383026674,1.0083653383026674,0.0,left arm is better
late_muon,1,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0142755122600056,1.0142755122600056,0.0,left arm is better
late_muon,1,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0221998683909745,1.0221998683909745,0.0,left arm is better
late_muon,1,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.024699520513696,1.024588573762371,0.00011094675132494736,left arm is better
late_muon,1,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0287605300075902,1.0269860831947928,0.00177444681279737,left arm is better
late_muon,1,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.029521029473659,1.0276628272130566,0.001858202260602404,left arm is better
late_muon,1,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0304687515825883,1.0283565560570147,0.0021121955255736236,left arm is better
late_muon,1,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0303917744826523,1.0286048617427397,0.001786912739912605,left arm is better
late_muon,2,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
late_muon,2,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0089679776717164,1.0089679776717164,0.0,left arm is better
late_muon,2,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0156184592624622,1.0156184592624622,0.0,left arm is better
late_muon,2,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0217984488117169,1.0217984488117169,0.0,left arm is better
late_muon,2,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0241644616278336,1.0240525924616701,0.00011186916616345854,left arm is better
late_muon,2,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0286427567641951,1.0268198106099122,0.0018229461542829117,left arm is better
late_muon,2,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.029585023934388,1.0276579873301552,0.001927036604232768,left arm is better
late_muon,2,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0299413212141468,1.0277826873684235,0.0021586338457233456,left arm is better
late_muon,2,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0290110027936017,1.0271489224793993,0.00186208031420243,left arm is better
late_newton_full,0,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
late_newton_full,0,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0103356812000766,1.0103356812000766,0.0,left arm is better
late_newton_full,0,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.016943527177031,1.016943527177031,0.0,left arm is better
late_newton_full,0,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0248088674310103,1.0248088674310103,0.0,left arm is better
late_newton_full,0,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0276341488589655,1.027565177106179,6.897175278663958e-05,left arm is better
late_newton_full,0,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0324613714176896,1.0303639740211732,0.002097397396516376,left arm is better
late_newton_full,0,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0341812644874686,1.0319396025082674,0.0022416619792011705,left arm is better
late_newton_full,0,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0357971398326276,1.033490346755087,0.0023067930775404477,left arm is better
late_newton_full,0,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.036149439864553,1.0341289355706211,0.0020205042939318574,left arm is better
late_newton_full,1,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
late_newton_full,1,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0096539782596392,1.0096539782596392,0.0,left arm is better
late_newton_full,1,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0169045483859533,1.0169045483859533,0.0,left arm is better
late_newton_full,1,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0256872455265218,1.0256872455265218,0.0,left arm is better
late_newton_full,1,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0280329724865467,1.0278446924303022,0.00018828005624449418,left arm is better
late_newton_full,1,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0326862573283075,1.0302721991670278,0.0024140581612797085,left arm is better
late_newton_full,1,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0338939860458203,1.0312805313757598,0.0026134546700604666,left arm is better
late_newton_full,1,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0357629493456686,1.0329610591445026,0.0028018902011659463,left arm is better
late_newton_full,1,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0352841645123034,1.0329628471054002,0.0023213174069032227,left arm is better
late_newton_full,2,0,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0,1.0,0.0,left arm is better
late_newton_full,2,16,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.010465913804,1.010465913804,0.0,left arm is better
late_newton_full,2,32,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0174655431728536,1.0174655431728536,0.0,left arm is better
late_newton_full,2,48,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0246470911289831,1.0246470911289831,0.0,left arm is better
late_newton_full,2,64,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0271682941159967,1.0269861357414793,0.0001821583745174049,left arm is better
late_newton_full,2,80,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0320284617864262,1.0297983605106862,0.0022301012757399707,left arm is better
late_newton_full,2,96,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.033490044952914,1.0311898458735533,0.002300199079360743,left arm is better
late_newton_full,2,112,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0338241485095105,1.0314379457395042,0.0023862027700063404,left arm is better
late_newton_full,2,128,delayed_down_refresh_vs_frozen_down_refresh,delayed_down_refresh,frozen_down_refresh,1.0332229219657982,1.031231169208185,0.0019917527576132077,left arm is better
